company,label,address,lat,lng
https://collection.rcgs.jp/resource/AGENT0004389,日本トイザらス株式会社. 1989-,"神奈川県川崎市幸区大宮町1310番地
ミューザ川崎セントラルタワー[",35.53094,139.694717
https://collection.rcgs.jp/resource/AGENT0000164,キュート. 1999-,神奈川県相模原市南区相模大野6-10-1,35.531003,139.433753
https://collection.rcgs.jp/resource/AGENT0000308,オフィス・クリエイト. 1990-,神奈川県横浜市青葉区青葉台2-10-16第2鈴木ビル3F,35.544872,139.516215
https://collection.rcgs.jp/resource/AGENT0002085,電気音響株式会社. -1989,東京都大田区西六郷3丁目26-11,35.544935,139.708323
https://collection.rcgs.jp/resource/AGENT0001346,オフィスクリエイト. 1990-,"神奈川県横浜市青葉区青葉台2-10-16
第2鈴木ビル3F",35.545336,139.516581
https://collection.rcgs.jp/resource/AGENT0003392,玉川大学. 1947-,東京都町田市,35.546656,139.438557
https://collection.rcgs.jp/resource/AGENT0001120,ブリッジ. 2000-,東京都町田市中町1-4-2 町田新産業創造センター301,35.547076,139.444496
https://collection.rcgs.jp/resource/AGENT0002914,エルゴソフト. 1984-2009,神奈川県横浜市港北区箕輪町1丁目23番3号,35.548685,139.645603
https://collection.rcgs.jp/resource/AGENT0000018,コーエーテクモゲームス. 2010-,神奈川県横浜市港北区箕輪町一丁目18番12号,35.549805,139.646241
https://collection.rcgs.jp/resource/AGENT0000017,コーエー. 1998-2009,神奈川県横浜市港北区箕輪町一丁目18番12号,35.549805,139.646241
https://collection.rcgs.jp/resource/AGENT0002347,光栄マイコンシステム. 1980-,神奈川県横浜市港北区箕輪町一丁目18番12号,35.549805,139.646241
https://collection.rcgs.jp/resource/AGENT0002833,光栄. 1978-1998,神奈川県横浜市港北区箕輪町一丁目18番12号,35.549805,139.646241
https://collection.rcgs.jp/resource/AGENT0003989,Koei Tecmo Holdings. 2009-,神奈川県横浜市港北区箕輪町一丁目18番12号,35.549805,139.646241
https://collection.rcgs.jp/resource/AGENT0002328,バーチャルゲームセンター,東京都大田区羽田4-3-10羽田ビル4F,35.550675,139.747201
https://collection.rcgs.jp/resource/AGENT0000850,セガ・エンタープライゼス. 1965-2000,東京都大田区羽田1丁目2番12号,35.551635,139.743408
https://collection.rcgs.jp/resource/AGENT0001910,セガ・インタラクティブ. 2015-,東京都大田区羽田1-2-12,35.551635,139.743408
https://collection.rcgs.jp/resource/AGENT0001052,SEGA-AM2. 2001-,東京都大田区東糀谷2丁目12-14,35.554726,139.740235
https://collection.rcgs.jp/resource/AGENT0003906,ヒットメーカー. 2000-2004,東京都大田区東糀谷2丁目12-14　株式会社セガ本社3号館7階,35.554726,139.740235
https://collection.rcgs.jp/resource/AGENT0006420,ブックオフコーポレーション株式会社,神奈川県相模原市南区古淵二丁目14番20号,35.555655,139.417494
https://collection.rcgs.jp/resource/AGENT0002976,ジェネラル・サポート. 1990-,東京都大田区北糀谷2-15-25東栄ビル202,35.560954,139.729987
https://collection.rcgs.jp/resource/AGENT0001090,ランド・ホー. 1999-,東京都大田区西蒲田8-4-4 岸・東海ビル,35.561377,139.713377
https://collection.rcgs.jp/resource/AGENT0000410,セガ. 2000-2015,東京都大田区,35.561407,139.716063
https://collection.rcgs.jp/resource/AGENT0001117,アミューズメントヴィジョン. 2000-2004,東京都大田区,35.561407,139.716063
https://collection.rcgs.jp/resource/AGENT0002186,クロムシックス. 2001-,東京都大田区,35.561407,139.716063
https://collection.rcgs.jp/resource/AGENT0003238,シュピール. 1990-,東京都大田区東蒲田2-29-14松澤ビル4F,35.562026,139.725652
https://collection.rcgs.jp/resource/AGENT0000498,フォグ. 1996-,東京都町田市玉川学園3丁目13番27号,35.563281,139.452618
https://collection.rcgs.jp/resource/AGENT0002865,集英社・セタ BUSTARD!!製作委員会,東京都大田区西蒲田7-35-1,35.563343,139.710577
https://collection.rcgs.jp/resource/AGENT0000461,ナムコ. 1977-2006,東京都大田区矢口2-1-21,35.564033,139.695525
https://collection.rcgs.jp/resource/AGENT0001796,アイマックス,東京都大田区西蒲田,35.566394,139.714115
https://collection.rcgs.jp/resource/AGENT0000921,インターセプター. 2008-,東京都大田区大森中2-15-5ダイヤモンドビル大森中503,35.567139,139.735625
https://collection.rcgs.jp/resource/AGENT0000252,アムジー. 2003-,神奈川県相模原市中央区淵野辺本町4-1-11,35.567951,139.404931
https://collection.rcgs.jp/resource/AGENT0000259,アルトロン. 1983-,東京都大田区久が原3-20-9,35.582088,139.687887
https://collection.rcgs.jp/resource/AGENT0004300,セガ エンタテインメント. 2004-,東京都大田区大森本町1-6-1 大森パークビル 7F,35.585761,139.736902
https://collection.rcgs.jp/resource/AGENT0001416,アイ・ティー・エル. 1986-,東京都大田区大森北１丁目６−８ ウィラ大森ビル ３Ｆ,35.589382,139.728919
https://collection.rcgs.jp/resource/AGENT0001038,エイティング. 1993-,東京都品川区南大井六丁目21番12号 大森プライムビル,35.589681,139.732352
https://collection.rcgs.jp/resource/AGENT0003846,日外アソシエーツ. 1965-,東京都品川区南大井6-16-16鈴中ビル大森アネックス,35.590861,139.730416
https://collection.rcgs.jp/resource/AGENT0002797,NECアベニュー. 1987-1999,神奈川県川崎市高津区,35.593,139.61461
https://collection.rcgs.jp/resource/AGENT0001905,三木商事. 1985-,東京都品川区南大井5丁目13番1号モア・アペックス大森204,35.596024,139.734028
https://collection.rcgs.jp/resource/AGENT0000319,キッド. 1988-2006,東京都品川区東大井2-13-8,35.600445,139.739512
https://collection.rcgs.jp/resource/AGENT0000897,ライトスタッフ. 1990-1999,東京都品川区西大井6-10-10品川RSビル,35.600581,139.718295
https://collection.rcgs.jp/resource/AGENT0002838,富士通パソコンシステムズ. 1985-2004,神奈川県川崎市麻生区万福寺1-2-3 (アーシスビル),35.602684,139.505452
https://collection.rcgs.jp/resource/AGENT0001068,ジェネックス,東京都品川区大井4-6-1サクラビル４Ｆ,35.603393,139.73307
https://collection.rcgs.jp/resource/AGENT0000870,デジキューブ. 1996-2003,東京都品川区大井1丁目24-5,35.605829,139.732653
https://collection.rcgs.jp/resource/AGENT0000198,株式会社Tozai Games. 2011-,神奈川県川崎市高津区溝口5-3-67 CARNATION 1-306,35.606018,139.616622
https://collection.rcgs.jp/resource/AGENT0000752,マーベラス. 2014-,東京都品川区東品川4丁目12番8号 品川シーサイドイーストタワー,35.609004,139.748813
https://collection.rcgs.jp/resource/AGENT0000753,マーベラスAQL. 2011-2014,東京都品川区東品川4丁目12番8号品川シーサイドイーストタワー,35.609004,139.748813
https://collection.rcgs.jp/resource/AGENT0000140,ラックプラス,東京都品川区,35.609197,139.730336
https://collection.rcgs.jp/resource/AGENT0001089,ネクスエンタテインメント. 2005-2016,東京都品川区,35.609197,139.730336
https://collection.rcgs.jp/resource/AGENT0003400,NTT出版株式会社. 1987-,東京都品川区,35.609197,139.730336
https://collection.rcgs.jp/resource/AGENT0000375,ジー・モード. 2014-,東京都品川区東品川四丁目12番8号 品川シーサイドイーストタワー7階,35.609247,139.748837
https://collection.rcgs.jp/resource/AGENT0000522,マーベラスエンターテインメント. 1997-2011,東京都品川区東品川4丁目12-8 品川シーサイドイーストタワー,35.609247,139.748837
https://collection.rcgs.jp/resource/AGENT0000479,バンプレスト. 1989-2008,東京都品川区東品川4-12-2品川シーサイド ウエストタワー2F,35.609294,139.747879
https://collection.rcgs.jp/resource/AGENT0000393,バンダイナムコゲームス. 2006-2015,東京都品川区東品川4-5-15,35.609936,139.746757
https://collection.rcgs.jp/resource/AGENT0001135,バンプレソフト. 1997-2011,東京都品川区東品川4-5-15,35.609936,139.746757
https://collection.rcgs.jp/resource/AGENT0001074,キャビア. 2000-2005,東京都品川区東品川4-12-6,35.610227,139.749302
https://collection.rcgs.jp/resource/AGENT0001021,アートゥーン . 1999-2011,東京都品川区東品川4-12-6,35.610227,139.749302
https://collection.rcgs.jp/resource/AGENT0001024,フィールプラス. 1992-2011,東京都品川区東品川4-12-6,35.610227,139.749302
https://collection.rcgs.jp/resource/AGENT0001105,キャビア. 2005-2011,東京都品川区東品川4-12-6,35.610227,139.749302
https://collection.rcgs.jp/resource/AGENT0000001,AQインタラクティブ. 2005-2011,東京都品川区東品川4-12-6日立ソリューションズタワーB,35.610236,139.749157
https://collection.rcgs.jp/resource/AGENT0003229,アフェクト. 1990-,東京都目黒区大岡山 1-36-31,35.610322,139.680063
https://collection.rcgs.jp/resource/AGENT0000509,ベック. 1990-2011,東京都品川区東品川4-3-1,35.610982,139.746463
https://collection.rcgs.jp/resource/AGENT0000367,サミー株式会社. 1997-,"東京都品川区西品川1丁目1番1号
住友不動産大崎ガーデンタワー",35.614938,139.731068
https://collection.rcgs.jp/resource/AGENT0000695,セガゲームス. 2015-,"東京都品川区西品川一丁目1番1号
住友不動産大崎ガーデンタワー",35.614938,139.731068
https://collection.rcgs.jp/resource/AGENT0002195,セガサミーホールディングス株式会社. 2004-,東京都品川区西品川一丁目1－1 住友不動産大崎ガーデンタワー ,35.614938,139.731068
https://collection.rcgs.jp/resource/AGENT0004092,バウハウスエンタテインメント. 2006-,東京都品川区東品川3-13-6 品川プロダクションセンターSビル4F,35.614955,139.747618
https://collection.rcgs.jp/resource/AGENT0003410,特定非営利活動法人ゲーム保存協会. 2011-,東京都世田谷区等々力八丁目１９番１号椎の木山ガーデンテラスＣ号,35.615016,139.652662
https://collection.rcgs.jp/resource/AGENT0000624,アトラス. 2014-,東京都品川区西品川一丁目1番1号 住友不動産大崎ガーデンタワー24階,35.615375,139.730841
https://collection.rcgs.jp/resource/AGENT0002915,ロデオ. 2000-,東京都品川区西品川1丁目1番1号 住友不動産大崎ガーデンタワー,35.615375,139.730841
https://collection.rcgs.jp/resource/AGENT0002918,トムキャットシステム. 1991-,東京都目黒区原町1-9-1,35.615513,139.698147
https://collection.rcgs.jp/resource/AGENT0000307,おふぃす5656. 2005-,東京都目黒区目黒本町5-9-8,35.617747,139.699424
https://collection.rcgs.jp/resource/AGENT0000016,ゲームリパブリック. 2003-2011,東京都目黒区中根1丁目3番1号,35.618004,139.675451
https://collection.rcgs.jp/resource/AGENT0000906,ゲームデザイン. 2004-,千葉市中央区松波2-18-6ロッキー松波ビル4F,35.618837,140.107817
https://collection.rcgs.jp/resource/AGENT0001001,アリカ. 1995-,東京都品川区西五反田7-25-5 オーク五反田ビル6階,35.619951,139.718704
https://collection.rcgs.jp/resource/AGENT0002081,エンハート. 2011-,東京都品川区西五反田7-22-17TOCビル12階,35.621741,139.719224
https://collection.rcgs.jp/resource/AGENT0000570,音楽館. 1985-,東京都品川区西五反田7丁目22番17号TOCビル6階,35.621925,139.719063
https://collection.rcgs.jp/resource/AGENT0001274,マーザ・アニメーションプラネット株式会社. 2010-,東京都品川区東品川2-2-20 天王洲郵船ビル18階,35.622013,139.750058
https://collection.rcgs.jp/resource/AGENT0001438,Ninja Egg,東京都品川区西五反田八丁目３番１６号西五反田８丁目ビル,35.622627,139.720705
https://collection.rcgs.jp/resource/AGENT0000851,ジャレコ. 2004-2014,東京都品川区西五反田1丁目21番8号KSS五反田ビル6階,35.622947,139.723493
https://collection.rcgs.jp/resource/AGENT0001645,パシフィック・センチュリー・サイバーワークス・ジャパン株式会社. 2000-2004,東京都品川区西五反田1丁目21番8号KSS五反田ビル6階,35.622947,139.723493
https://collection.rcgs.jp/resource/AGENT0002041,ジャパンレジャー. 1974-1983,東京都品川区西五反田1丁目21番8号 KSS五反田ビル5階,35.622947,139.723493
https://collection.rcgs.jp/resource/AGENT0000912,ケイエスエス,東京都品川区西五反田1-21-8 KSSビル,35.623055,139.723487
https://collection.rcgs.jp/resource/AGENT0001330,ジェイティービー. 1963-,東京都品川区東品川二丁目3番11号JTBビル,35.623317,139.750912
https://collection.rcgs.jp/resource/AGENT0000966,ガイズウェア. 2006-,東京都品川区西五反田七丁目9番2号 KDX五反田ビル7F,35.623734,139.720619
https://collection.rcgs.jp/resource/AGENT0000418,ソフエル. 1979-,東京都港区港南2-12-23 明産高浜ビル2F,35.624987,139.745484
https://collection.rcgs.jp/resource/AGENT0001006,フジミック. 1969-,東京都江東区青海1丁目1番20号 ダイバーシティ東京 オフィスタワー 19F,35.625125,139.776469
https://collection.rcgs.jp/resource/AGENT0003470,徳間コミュニケーションズ,東京都品川区北品川6丁目5-27　御殿山ビル 4F,35.62527,139.731461
https://collection.rcgs.jp/resource/AGENT0002309,キヤノン販売株式会社. 1971-2006,東京都港区港南2-16-6,35.625601,139.740215
https://collection.rcgs.jp/resource/AGENT0003268,キヤノンマーケティングジャパン株式会社. 2006-,東京都港区港南2-16-6,35.625601,139.740215
https://collection.rcgs.jp/resource/AGENT0003161,キャノン株式会社. 1969-,https://canon.jp/,35.625743,139.740137
https://collection.rcgs.jp/resource/AGENT0000024,サクセス. 1982-,東京都品川区東五反田1-21-13 ファーストスクエア五反田3F,35.62599,139.725886
https://collection.rcgs.jp/resource/AGENT0001699,ケイ・アミューズメントリース株式会社,東京都世田谷区用賀2-39-17用賀駅ビル,35.626466,139.634216
https://collection.rcgs.jp/resource/AGENT0001273,ジャレコ. 1983-2000,東京都世田谷区用賀2-19-7,35.626484,139.636661
https://collection.rcgs.jp/resource/AGENT0005461,Four Nines. 1996-,東京都世田谷区用賀4-10-1世田谷ビジネススクエアタワー15階,35.626603,139.632895
https://collection.rcgs.jp/resource/AGENT0000525,マイクロソフト株式会社. 1986-2011,東京都港区港南2-16-3 品川グランドセントラルタワー,35.626615,139.740774
https://collection.rcgs.jp/resource/AGENT0000826,日本マイクロソフト株式会社. 2011-,東京都港区港南2-16-3 品川グランドセントラルタワー,35.626615,139.740774
https://collection.rcgs.jp/resource/AGENT0000873,メディアカイト. 1991-2007,東京都品川区西五反田2-18-2五反田KYビル 8階,35.62666,139.720935
https://collection.rcgs.jp/resource/AGENT0000739,フジテレビジョン. 1958-2008,東京都港区台場2丁目4番8号,35.626804,139.774457
https://collection.rcgs.jp/resource/AGENT0001713,フジテレビジョン. 2008-,東京都港区台場2-4-8,35.626804,139.774457
https://collection.rcgs.jp/resource/AGENT0001774,学習研究社. 1947-2009,東京都品川区西五反田二丁目11番8号,35.627292,139.720348
https://collection.rcgs.jp/resource/AGENT0001362,学研教育出版. 2009-,東京都品川区西五反田2丁目11番8号 日本〒141-8510東京都品川区西五反田2丁目11番8号,35.627393,139.720256
https://collection.rcgs.jp/resource/AGENT0002308,電波新聞社. 1950-,東京都品川区東五反田1-11-15 電波ビル,35.627495,139.725324
https://collection.rcgs.jp/resource/AGENT0003856,六耀社. 1975-,東京都港区台場2丁目3番1号トレードピアお台場8階,35.627927,139.77647
https://collection.rcgs.jp/resource/AGENT0003232,ゲームポット. 2001-2014,東京都港区高輪3-26-33 品川ビル 6 F,35.628471,139.73876
https://collection.rcgs.jp/resource/AGENT0000781,角川ゲームス. 2009-,東京都品川区東五反田1-2-33白雉子ビル5階,35.628856,139.726765
https://collection.rcgs.jp/resource/AGENT0001490,スマイルアクス. 2009-,東京都品川区東五反田1丁目2番地33号白雉子ビル5F,35.628856,139.726765
https://collection.rcgs.jp/resource/AGENT0000322,キューエンタテインメント株式会社. 2003-,東京都目黒区下目黒2丁目14番14号,35.628885,139.711783
https://collection.rcgs.jp/resource/AGENT0000377,システムスリージャパン. 2010-,東京都目黒区鷹番２丁目２０番１２－２０１号,35.629252,139.686224
https://collection.rcgs.jp/resource/AGENT0001397,アーテイン. 2004-2011,東京都港区高輪3-26-33 秀和ビル5F,35.629709,139.737843
https://collection.rcgs.jp/resource/AGENT0000412,セタ. 1985-2009,東京都江東区有明三丁目1番地25,35.629842,139.785018
https://collection.rcgs.jp/resource/AGENT0002851,シエラ・パイオニア株式会社. 1995-,東京都目黒区下目黒3-5-1 梶浦ビル5F,35.630391,139.709651
https://collection.rcgs.jp/resource/AGENT0000397,スクウェア. 1986-2003,東京都目黒区下目黒一丁目8番1号,35.630623,139.714275
https://collection.rcgs.jp/resource/AGENT0003166,ネクステック. 1994-2005,東京都品川区東五反田5-2-5 KN五反田ビル,35.630995,139.721617
https://collection.rcgs.jp/resource/AGENT0001246,ソニー・インタラクティブエンタテインメント. 2016-,東京都港区港南1丁目7番1号 ソニーシティ,35.631111,139.743857
https://collection.rcgs.jp/resource/AGENT0004227,SCEワールドワイド・スタジオ. 2005-,東京都港区港南１丁目７番１号 ソニーシティ,35.631111,139.743857
https://collection.rcgs.jp/resource/AGENT0004310,ソニー株式会社. 1946-,東京都港区港南一丁目7番1号ソニーシティ,35.631111,139.743857
https://collection.rcgs.jp/resource/AGENT0000950,アルゼ. 1998-,東京都江東区有明三丁目7番26号 有明フロンティアビルA棟,35.631361,139.791634
https://collection.rcgs.jp/resource/AGENT0002021,ユニバーサルエンターテインメント. 2009-,東京都江東区有明三丁目7番26号有明フロンティアビルA棟,35.631361,139.791634
https://collection.rcgs.jp/resource/AGENT0001138,ノーチラス株式会社. 2001-2007,東京都江東区有明3-1-25 有明フロンティアビルA棟,35.631482,139.791806
https://collection.rcgs.jp/resource/AGENT0000038,ハムスター. 1999-,東京都世田谷区駒沢2-11-5,35.63218,139.658983
https://collection.rcgs.jp/resource/AGENT0003850,美術出版社. 2015-,東京都品川区上大崎3-1-1 目黒セントラルスクエア5F,35.63341,139.716748
https://collection.rcgs.jp/resource/AGENT0000790,徳間書店. 1954-,東京都品川区上大崎3丁目1番1号目黒セントラルスクエア,35.63358,139.716647
https://collection.rcgs.jp/resource/AGENT0003362,主婦の友社. 1916-,東京都品川区上大崎3丁目1番11号 目黒セントラルスクエア,35.63358,139.716647
https://collection.rcgs.jp/resource/AGENT0002866,ビング株式会社,東京都品川区上大崎1-21-5,35.633917,139.720918
https://collection.rcgs.jp/resource/AGENT0000193,テヨンジャパン,東京都港区高輪,35.634308,139.734547
https://collection.rcgs.jp/resource/AGENT0000300,エレクトロニック・アーツ・スクウェア. 1998-2003,東京都品川区上大崎2-24-9 IKビル,35.635488,139.714227
https://collection.rcgs.jp/resource/AGENT0000858,インターチャネル・ホロン. 2006-2008,東京都世田谷区上馬2-14-1横満ビルディング,35.636346,139.66518
https://collection.rcgs.jp/resource/AGENT0002997,クインテット. 1989-2002,東京都多摩市,35.63711,139.446508
https://collection.rcgs.jp/resource/AGENT0002966,ストーンヘッズ. 1995-,東京都目黒区中目黒3-5-8山源ビル5Ｆ,35.640093,139.702525
https://collection.rcgs.jp/resource/AGENT0000404,スパイク. 1997-2012,東京都目黒区中目黒2-10-15山手Kビル,35.640657,139.702904
https://collection.rcgs.jp/resource/AGENT0002311,ORATTA. 2010-,東京都目黒区中目黒2-10-15 山手Kビル6F,35.640657,139.702904
https://collection.rcgs.jp/resource/AGENT0000931,マックスベット,東京都目黒区中目黒2-10-15,35.640661,139.702888
https://collection.rcgs.jp/resource/AGENT0000972,クエスト. 1988-2002,東京都世田谷区三軒茶屋2-2-16 YKビルディング3F,35.640806,139.668289
https://collection.rcgs.jp/resource/AGENT0000351,コードマスターズ株式会社. 2008-2015,東京都目黒区,35.641453,139.698077
https://collection.rcgs.jp/resource/AGENT0003337,ジーウォーク,東京都目黒区,35.641453,139.698077
https://collection.rcgs.jp/resource/AGENT0003399,北樹出版. 1977-,東京都目黒区,35.641453,139.698077
https://collection.rcgs.jp/resource/AGENT0000251,アトラス. 1986-2010,東京都世田谷区三軒茶屋2-11-22サンタワーズセンタービル,35.641777,139.669195
https://collection.rcgs.jp/resource/AGENT0001040,スキップ. 2000-,東京都渋谷区恵比寿南2-23-7 エビスパークヒルズ601,35.641976,139.709626
https://collection.rcgs.jp/resource/AGENT0002817,ティー・ワイ・オー. 1982-,東京都渋谷区恵比寿4-20-3 恵比寿ガーデンプレイスタワー 4階,35.64211,139.713177
https://collection.rcgs.jp/resource/AGENT0001143,ビクターインタラクティブソフトウエア. 1996-2003,東京都渋谷区恵比寿4-20-3恵比寿ガーデンプレイスタワー27階,35.64211,139.713177
https://collection.rcgs.jp/resource/AGENT0001388,コロプラ,東京都渋谷区恵比寿4-20-3恵比寿ガーデンプレイスタワー11・12階,35.64211,139.713177
https://collection.rcgs.jp/resource/AGENT0001137,マーベラスインタラクティブ. 2003-2007,"東京都渋谷区恵比寿4-20-3
恵比寿ガーデンプレイスタワー27階",35.64216,139.71347
https://collection.rcgs.jp/resource/AGENT0001517,インターレックス株式会社,東京都港区芝浦3-14-5,35.642547,139.748087
https://collection.rcgs.jp/resource/AGENT0004188,iNiS. 1997-2017,東京都目黒区上目黒2-9-35 中目黒GS第2ビル2F,35.643055,139.699454
https://collection.rcgs.jp/resource/AGENT0003235,ファンハウス. 1984-1999,東京都渋谷区恵比寿南2-20-7,35.64321,139.709675
https://collection.rcgs.jp/resource/AGENT0000337,ケイブ. 1994-,"東京都目黒区上目黒2丁目1番1号中目黒GTタワー9階
",35.643435,139.699195
https://collection.rcgs.jp/resource/AGENT0001859,拓洋興業. 1991-,東京都江東区新木場1丁目14番5号 ,35.64349,139.834858
https://collection.rcgs.jp/resource/AGENT0004012,Anchor Inc.. 1996-,東京都港区芝浦3-4-2　1806,35.643516,139.746354
https://collection.rcgs.jp/resource/AGENT0001148,モノリスソフト. 1999-,東京都目黒区上目黒2-1-1 中目黒GTタワー12階,35.643628,139.698984
https://collection.rcgs.jp/resource/AGENT0000141,メージス. 2011-,東京都港区三田三丁目13番16号 三田43MTビル6階,35.643674,139.743408
https://collection.rcgs.jp/resource/AGENT0001013,B.B.スタジオ. 2011-,東京都港区三田3-13-16 三田43MTビル11階,35.643674,139.743408
https://collection.rcgs.jp/resource/AGENT0003631,アートプレスト. 1983-,東京都港区三田3-13-16 三田43MTビル2F,35.643674,139.743408
https://collection.rcgs.jp/resource/AGENT0002825,ポリグラム株式会社,東京都世田谷区太子堂4-1-1 キャロットタワー16F,35.643693,139.669292
https://collection.rcgs.jp/resource/AGENT0001477,パイオニアLDC株式会社. 1989-1993,東京都渋谷区恵比寿南1-20-6,35.643867,139.710277
https://collection.rcgs.jp/resource/AGENT0000891,マグノリア. 1998-,東京都目黒区上目黒1-23-1 中目黒アリーナ701,35.644365,139.699633
https://collection.rcgs.jp/resource/AGENT0001719,ホビボックス株式会社. 1994-,東京都港区芝5丁目36-7,35.644637,139.744992
https://collection.rcgs.jp/resource/AGENT0000731,バンダイナムコエンターテインメント. 2015-,東京都港区芝5丁目37番8号,35.644644,139.744531
https://collection.rcgs.jp/resource/AGENT0004190,バンダイナムコホールディングス. 2005-,東京都港区芝5-37-8 バンダイナムコ未来研究所,35.644644,139.744531
https://collection.rcgs.jp/resource/AGENT0001295,パンサーソフトウェア. 1991-2000,東京都港区芝浦2-15-16 田町KSビル3F,35.644702,139.752733
https://collection.rcgs.jp/resource/AGENT0001643,バーグサラ・ライトウェイト. 1995-,東京都渋谷区恵比寿2丁目28-7 Shu BLDG 2783,35.645043,139.721034
https://collection.rcgs.jp/resource/AGENT0000565,ロボット. 1986-2006,東京都渋谷区恵比寿南三丁目9番7号,35.645108,139.705602
https://collection.rcgs.jp/resource/AGENT0003921,バンダイナムコアミューズメント. 2006-,東京都港区芝浦3-1-35,35.645342,139.748542
https://collection.rcgs.jp/resource/AGENT0003163,オークラ出版. 1990-,東京都目黒区上目黒一丁目18-6 NMビル,35.645345,139.698816
https://collection.rcgs.jp/resource/AGENT0000200,ユービーアイソフト株式会社. 1994-,東京都渋谷区恵比寿4-3-8 KDX恵比寿ビル2F,35.645961,139.712005
https://collection.rcgs.jp/resource/AGENT0002212,ヤングコーポレーション,東京都世田谷区若林4丁目31番19号401,35.646101,139.654085
https://collection.rcgs.jp/resource/AGENT0001101,セガワウ. 2003-2004,東京都渋谷区恵比寿1丁目23番23号,35.646217,139.71498
https://collection.rcgs.jp/resource/AGENT0002227,オフィスエラン,東京都世田谷区,35.646562,139.653292
https://collection.rcgs.jp/resource/AGENT0004158,シリコンスタジオ株式会社. 1999-,東京都渋谷区恵比寿1-21-3,35.646973,139.714201
https://collection.rcgs.jp/resource/AGENT0000478,バンダイビジュアル株式会社. 1991-2018,東京都渋谷区恵比寿一丁目18番14号 恵比寿ファーストスクエア4階・5階,35.647499,139.714674
https://collection.rcgs.jp/resource/AGENT0001875,エキサイト,東京都港区南麻布三丁目20番1号 Daiwa 麻布テラス4階,35.647639,139.731118
https://collection.rcgs.jp/resource/AGENT0000971,5pb.. 2005-2011,東京都渋谷区猿楽町28-11 NEST代官山B1,35.647726,139.701593
https://collection.rcgs.jp/resource/AGENT0003292,シンフォレスト,"東京都目黒区青葉台1-27-3
",35.647823,139.694466
https://collection.rcgs.jp/resource/AGENT0000413,ゼニマックス・アジア株式会社. 2008-,東京都港区芝4-4-20 グーゴルプレックス・ミレニアムビル5階,35.64821,139.749114
https://collection.rcgs.jp/resource/AGENT0006118,ゼニマックス・アジア株式会社. 2008-,東京都港区芝4-4-20 グーゴルプレックス・ミレニアムビル5階,35.64821,139.749114
https://collection.rcgs.jp/resource/AGENT0001734,廣済堂,東京都港区芝4-6-12,35.649018,139.751884
https://collection.rcgs.jp/resource/AGENT0003319,慶應義塾大学出版会株式会社. 1947-,東京都港区三田二丁目19番30号,35.649083,139.738022
https://collection.rcgs.jp/resource/AGENT0000011,インデックス. 2010-2016,東京都世田谷区池尻三丁目21番28号新日本池尻ビル8階,35.649087,139.680908
https://collection.rcgs.jp/resource/AGENT0002913,インデックス・ホールディング. 2006-2010,東京都世田谷区池尻三丁目21番28号新日本池尻ビル8階,35.649087,139.680908
https://collection.rcgs.jp/resource/AGENT0001073,アシッド. 1999-,東京都世田谷区池尻2-32-2　デパール池尻ビル1F,35.649323,139.683172
https://collection.rcgs.jp/resource/AGENT0001358,日本電気株式会社. 1899-,東京都港区芝五丁目7番1号,35.649428,139.74794
https://collection.rcgs.jp/resource/AGENT0002845,ズーメックス株式会社,東京都港区芝2-29-12 サンシャイン6ビル 4F,35.649495,139.75269
https://collection.rcgs.jp/resource/AGENT0005469,Arete株式会社. 2018-,東京都港区南麻布2-5-21 丸善ビル4F,35.649805,139.737119
https://collection.rcgs.jp/resource/AGENT0002876,バンタンインターナショナル電脳工場. 1993-,東京都渋谷区恵比寿西2-7-3 TSビル7F,35.650258,139.707245
https://collection.rcgs.jp/resource/AGENT0001393,サイバード. 1998-,東京都渋谷区猿楽町10-1 マンサード代官山,35.650428,139.702585
https://collection.rcgs.jp/resource/AGENT0006394,Dynabook株式会社. 1954-,東京都江東区豊洲5丁目6-15,35.650722,139.797796
https://collection.rcgs.jp/resource/AGENT0002810,テイチク株式会社. 1953-1999,東京都目黒区青葉台,35.650876,139.694328
https://collection.rcgs.jp/resource/AGENT0001044,マップジャパン,東京都港区芝2-13-4 JBP芝ビル13F,35.651319,139.753637
https://collection.rcgs.jp/resource/AGENT0003227,イマ・カンパニー,東京都渋谷区猿楽町9-8代官山パークサイドビルレッジ202,35.651492,139.702888
https://collection.rcgs.jp/resource/AGENT0000455,トライエース. 1995-,東京都港区芝3丁目8番2号,35.652383,139.747429
https://collection.rcgs.jp/resource/AGENT0004037,Mobile & Game Studio. 2004-,"東京都港区芝3丁目8番2号
住友不動産芝公園ファーストビル16F",35.652383,139.747429
https://collection.rcgs.jp/resource/AGENT0000010,インターチャネル. 2004-2006,東京都港区三田1-4-28 三田国際ビル21F,35.652548,139.744434
https://collection.rcgs.jp/resource/AGENT0002835,アクセラ. 1996-2000,東京都目黒区青葉台3-1-12,35.653086,139.6929
https://collection.rcgs.jp/resource/AGENT0000291,エクスペリエンス. 2007-,東京都八王子市子安町1-9-6 SKビル3F,35.653526,139.340868
https://collection.rcgs.jp/resource/AGENT0000503,フリュー株式会社. 2007-,東京都渋谷区鶯谷町2番3号COMSビル2F,35.653786,139.70434
https://collection.rcgs.jp/resource/AGENT0001187,ファブコミュニケーションズ. 1993-,東京都渋谷区渋1-32-12 渋谷プロパティータワー1F,35.653794,139.706056
